q_id,q_status,q_date,q_year,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,prop_year,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
X1-090,withdrawn,4/29/2011,2011,,6/18/2012,,PJM,BKB Properties,,PSEG,mercer,,,NJ,PJM,Capacity,Yardville 138kV,3/31/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,10,,
AC1-037,withdrawn,8/22/2016,2016,,8/30/2017,,PJM,Hillside Battery,,PSEG,union,,,NJ,PJM,Energy,Doremus 13kV,12/29/2017,2017,System Impact Study,System Impact Study,Battery,Battery,,,1,,
W2-070,withdrawn,7/30/2010,2010,,12/2/2010,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pedricktown 12kV,10/1/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
AH2-131,active,2/28/2022,2022,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Bridgeport 230kV,3/1/2025,2025,In Progress,Feasibility Study,Battery,Battery,,,0,,
X1-100,withdrawn,4/29/2011,2011,,3/7/2014,,PJM,Mattison Road Solar Farm,,JCPL,sussex,,,NJ,PJM,Capacity,Branchville 12kV,12/31/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,4,,
AE2-039,withdrawn,1/22/2019,2019,,2/20/2019,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Clayton-Williamstown 69 kV,6/30/2022,2022,Withdrawn,Withdrawn,Solar,Solar,,,44,,
W2-101,withdrawn,7/30/2010,2010,,10/16/2014,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton Township,12/31/2017,2017,Facility Study,Facility Study,Solar,Solar,,,20,,
AG2-047,withdrawn,11/17/2020,2020,,12/11/2020,,PJM,,,PSEG,atlantic,,,NJ,PJM,Energy,,12/31/2021,2021,Withdrawn,Withdrawn,Solar,Solar,,,0,,
W1-128,withdrawn,4/30/2010,2010,,2/9/2011,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Red School Lane 69kV,11/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,20,,
W4-075,withdrawn,1/31/2011,2011,,6/7/2012,,PJM,CleanLight Mansfield Solar Project,,PSEG,burlington,,,NJ,PJM,Capacity,Trenton 26kV,6/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,9,,
AI1-110,active,9/1/2022,2022,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Larrabee 230 kV V,12/31/2029,2029,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,1310,,
U2-100,withdrawn,7/31/2008,2008,,4/26/2011,,PJM,,,PSEG,bergen,,,NJ,PJM,Energy,Bergen 230kV,12/1/2011,2011,Feasibility Study,Feasibility Study,Unknown,Unknown,,,0,,
Z2-095,withdrawn,4/30/2014,2014,,10/1/2014,,PJM,,,JCPL,sussex,,,NJ,PJM,Energy,Branchville-Sussex 34kV,12/31/2015,2015,Feasibility Study,Feasibility Study,Battery,Battery,,,10,,
W1-117,withdrawn,4/30/2010,2010,,1/29/2014,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Silica Spur 1,6/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,20,,
AG1-348,active,9/30/2020,2020,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Pequest River-Washington 34.5 kV,12/17/2021,2021,System Impact Study,System Impact Study,Solar,Solar,,,20,,
X1-119,withdrawn,4/29/2011,2011,,6/7/2011,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Andover #2,3/31/2013,2013,Withdrawn,Withdrawn,Solar,Solar,,,4,,
W1-083,withdrawn,4/29/2010,2010,,1/10/2013,,PJM,West Deptford Solar,,PSEG,gloucester,,,NJ,PJM,Capacity,Deptford 13kV,6/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W3-045,withdrawn,8/31/2010,2010,,10/28/2016,,PJM,Fairfield at Howell Solar Farm,,JCPL,monmouth,,,NJ,PJM,Capacity,Fairfield 12kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,3,,
E21,withdrawn,11/28/2000,2000,,11/11/2004,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Camden-Richmond 230kV,12/1/2004,2004,Facility Study,Facility Study,Gas,Gas,,,727,,
X3-025,withdrawn,8/29/2011,2011,,3/14/2012,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Morris Park 12kV,6/1/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,2,,
W1-098,withdrawn,4/30/2010,2010,,3/11/2011,,PJM,Levittown SP,,PSEG,burlington,,,NJ,PJM,Capacity,Levittown 13kV,1/1/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,1,,
W1-063,withdrawn,3/30/2010,2010,,6/10/2010,,PJM,,,PSEG,somerset,,,NJ,PJM,Energy,Branchburg-Elroy 500kV,6/1/2011,2011,System Impact Study,System Impact Study,Unknown,Unknown,,,0,,
W1-084,withdrawn,4/29/2010,2010,,1/13/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pedricktown 12kV,6/1/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W1-081,withdrawn,4/29/2010,2010,,10/5/2011,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Mickleton 12kV,6/1/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
AB1-010,withdrawn,5/27/2015,2015,,6/18/2015,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Energy,Quakertown,4/1/2015,2015,Withdrawn,Withdrawn,Battery,Battery,,,1,,
T81,withdrawn,10/15/2007,2007,,7/18/2008,,PJM,,,AEC,ocean,,,NJ,PJM,Capacity,Cedar 230kV,12/31/2012,2012,Feasibility Study,Feasibility Study,Offshore Wind,Offshore Wind,,,350,,
Y2-083,withdrawn,10/30/2012,2012,,5/29/2013,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Essex 138kV,5/31/2016,2016,Feasibility Study,Feasibility Study,Gas,Gas,,,218,,
W4-095,withdrawn,1/31/2011,2011,,11/29/2011,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Beckett 12kV,3/31/2013,2013,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W2-072,withdrawn,7/30/2010,2010,,2/18/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove 12kV,12/31/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,20,,
W1-060,withdrawn,3/25/2010,2010,,1/11/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Carneys Point Township,5/31/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,20,,
AE2-099,withdrawn,2/28/2019,2019,,4/4/2019,,PJM,,,PSEG,burlington,,,NJ,PJM,Energy,Burlington 13.2 kV,3/2/2020,2020,Withdrawn,Withdrawn,Solar+Battery,Solar,Battery,,3,,
AA1-124,withdrawn,10/31/2014,2014,,10/13/2015,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Englishtown-Monroe 34kV,8/1/2016,2016,System Impact Study,System Impact Study,Solar,Solar,,,2,,
X1-007,withdrawn,2/11/2011,2011,,3/7/2012,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,Hackettstown,10/1/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,6,,
AF2-202,withdrawn,3/24/2020,2020,,9/9/2020,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Landis 12 V,6/30/2021,2021,Feasibility Study,Feasibility Study,Solar,Solar,,,3,,
AF1-107,withdrawn,9/10/2019,2019,,4/13/2020,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Pohatcong 230 kV,6/1/2023,2023,Feasibility Study,Feasibility Study,Battery,Battery,,,60,,
W1-048,withdrawn,3/9/2010,2010,,7/18/2013,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton Township,3/15/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W3-107,withdrawn,10/29/2010,2010,,1/27/2012,,PJM,Garboski I Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Ringoes-Texas Eastern 34.5kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,10,,
W1-039,withdrawn,2/26/2010,2010,,,3/7/2012,PJM,PCLP Facility,,AEC,salem,,,NJ,PJM,Capacity,Pedricktown 230kV,6/1/2011,2011,IA Executed,IA Executed,Gas,Gas,,,10,,
W4-016,withdrawn,11/29/2010,2010,,11/20/2018,,PJM,West Deptford Energy Station,,AEC,gloucester,,,NJ,PJM,Capacity,Mickleton 230kV 2,6/1/2019,2019,IA Executed,IA Executed,Gas,Gas,,,235,,
W3-149,withdrawn,10/29/2010,2010,,5/7/2015,,PJM,Route 519 Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Frenchtown-Rosemont 34.5kV,12/31/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,17,,
W2-013,withdrawn,5/24/2010,2010,,7/21/2014,,PJM,,,PSEG,unknown,,,NJ,PJM,Energy,Branchburg-Elroy 500kV,6/1/2012,2012,Facility Study,Facility Study,Unknown,Unknown,,,0,,
AF1-239,active,9/27/2019,2019,,,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Sherman Ave - West Vineland 69 kV,5/31/2023,2023,System Impact Study,System Impact Study,Battery,Battery,,,30,,
X1-076,withdrawn,4/28/2011,2011,,10/6/2011,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,East Greenwich Township 12kV,12/31/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,18,,
V4-025,withdrawn,11/30/2009,2009,,8/12/2015,,PJM,Beckett ProjectWoodstown Project,,AEC,salem,,,NJ,PJM,Capacity,Upper Pittsgrove 3,10/1/2015,2015,Facility Study,Facility Study,Solar,Solar,,,20,,
W4-061,withdrawn,1/31/2011,2011,,1/27/2012,,PJM,,,PSEG,mercer,,,NJ,PJM,Capacity,Lawrence 26kV,6/1/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,9,,
W4-057,withdrawn,1/28/2011,2011,,6/1/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pittsgrove 2 12kV,4/15/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,2,,
AB2-121,withdrawn,4/28/2016,2016,,2/14/2017,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 26kV,12/1/2017,2017,System Impact Study,System Impact Study,Solar,Solar,,,5,,
V3-071,withdrawn,10/30/2009,2009,,6/21/2012,,PJM,Frenchtown SP,,JCPL,hunterdon,,,NJ,PJM,Energy,Frenchtown 12.47kV,10/1/2010,2010,System Impact Study,System Impact Study,Solar,Solar,,,2,,
V4-066,withdrawn,1/28/2010,2010,,2/12/2010,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Egg Harbor Township 12kV,12/1/2010,2010,Withdrawn,Withdrawn,Solar,Solar,,,4,,
T146,withdrawn,1/22/2008,2008,,1/28/2014,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,England,12/31/2020,2020,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,346,,
AF1-326,withdrawn,9/30/2019,2019,2/1/2021,12/3/2020,,PJM,Mansfield #1,,JCPL,warren,,,NJ,PJM,Energy,Pohatcong-Newburgh 34.5 kV,10/1/2021,2021,IA Executed,IA Executed,Battery,Battery,,,20,,
AA2-183,withdrawn,4/30/2015,2015,,2/11/2016,,PJM,,,PSEG,union,,,NJ,PJM,Capacity,Tosco-VFT 230kV,6/1/2019,2019,Feasibility Study,Feasibility Study,Gas,Gas,,,234,,
T45,withdrawn,9/19/2007,2007,,4/10/2012,,PJM,,,PSEG,hudson,,,NJ,PJM,Capacity,Hudson 230kV,6/1/2011,2011,System Impact Study,System Impact Study,Gas,Gas,,,205,,
V4-041,withdrawn,12/24/2009,2009,,9/25/2014,,PJM,Upper Pittsgrove Township - Site 4,,AEC,salem,,,NJ,PJM,Capacity,Upper Pittsgrove 4,12/31/2016,2016,Facility Study,Facility Study,Solar,Solar,,,20,,
AE1-218,active,9/27/2018,2018,,,,PJM,Glassboro LF Solar,,AEC,gloucester,,,NJ,PJM,Capacity,Glassboro 12 kV,12/31/2023,2023,System Impact Study,System Impact Study,Solar,Solar,,,2,,
AG1-111,withdrawn,8/31/2020,2020,,3/16/2021,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Churchtown 69 kV,11/1/2022,2022,Feasibility Study,Feasibility Study,Battery,Battery,,,0,,
AC1-084,withdrawn,9/30/2016,2016,,10/17/2016,,PJM,,,JCPL,morris,,,NJ,PJM,Energy,Mt. Arlington Solar,3/31/2018,2018,Withdrawn,Withdrawn,Solar,Solar,,,2,,
V4-024,withdrawn,11/30/2009,2009,,2/12/2015,,PJM,Quinton Project,,AEC,salem,,,NJ,PJM,Capacity,Upper Pittsgrove 2,11/30/2016,2016,Facility Study,Facility Study,Solar,Solar,,,18,,
AH1-068,active,7/28/2021,2021,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Williamstown 12.47 kV,12/10/2023,2023,In Progress,Feasibility Study,Solar,Solar,,,12,,
W4-023,withdrawn,12/1/2010,2010,,5/21/2012,,PJM,,,PSEG,hudson,,,NJ,PJM,Capacity,Kearny 138kV,5/31/2014,2014,Feasibility Study,Feasibility Study,Gas,Gas,,,300,,
X3-080,withdrawn,10/31/2011,2011,,3/13/2012,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Fairton Township,12/31/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,8,,
AG2-450,active,3/30/2021,2021,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Bridgeport 230 kV,3/1/2025,2025,In Progress,Feasibility Study,Battery,Battery,,,225,,
V4-004,withdrawn,11/11/2009,2009,,5/7/2010,,PJM,,,JCPL,morris,,,NJ,PJM,Capacity,Roxbury 12.5kV,7/1/2010,2010,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
AG2-189,active,2/27/2021,2021,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Washington-Pequest River 34.5 kV,2/23/2022,2022,In Progress,Feasibility Study,Solar,Solar,,,20,,
P13,withdrawn,10/5/2005,2005,,6/27/2006,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Mickleton 230kV,12/31/2009,2009,Feasibility Study,Feasibility Study,Gas,Gas,,,600,,
Q08,withdrawn,2/21/2006,2006,,8/18/2009,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Red Oak 230kV,6/1/2011,2011,Facility Study,Facility Study,Gas,Gas,,,50,,
AG1-148,active,9/11/2020,2020,,,,PJM,Rutgers Generation,,PSEG,essex,,,NJ,PJM,Energy,McCarter 26.4 kV,1/12/2024,2024,System Impact Study,System Impact Study,Gas,Gas,,,5,,
U2-094,withdrawn,7/31/2008,2008,,9/2/2009,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Foul Rift 34.5kV,12/31/2010,2010,System Impact Study,System Impact Study,Solar,Solar,,,19,,
AG1-268,withdrawn,9/28/2020,2020,,5/30/2023,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Essex 230 kV,10/31/2022,2022,System Impact Study,System Impact Study,Battery,Battery,,,80,,
AI2-131,active,2/28/2023,2023,,,,PJM,,,JCPL,ocean,,,NJ,PJM,Capacity,Larrabee 230 kV,2/28/2030,2030,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,0,,
W3-137,withdrawn,10/29/2010,2010,,3/25/2011,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Furnace Brook 12kV,10/1/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,4,,
K01,withdrawn,2/10/2003,2003,,,7/1/2004,PJM,"Mannington Mills Units 1,2,3",,AEC,salem,,,NJ,PJM,Capacity,Salem 69kV,7/1/2004,2004,IA Executed,IA Executed,Other,Diesel,,,8,,
W3-130,withdrawn,10/29/2010,2010,,9/27/2012,,PJM,Mansfield Solar,,PSEG,burlington,,,NJ,PJM,Capacity,Crosswicks 13kV,6/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,8,,
Y1-017,withdrawn,2/28/2012,2012,,8/27/2012,,PJM,,,AEC,burlington,,,NJ,PJM,Capacity,Tabernacle,12/31/2013,2013,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
AG2-599,active,3/31/2021,2021,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Furnace Brook-Warren 34.5 kV,4/30/2021,2021,In Progress,Feasibility Study,Solar,Solar,,,20,,
V4-044,withdrawn,12/24/2009,2009,,6/1/2010,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Mannington Township 2,12/31/2010,2010,Feasibility Study,Feasibility Study,Solar,Solar,,,3,,
W4-074,withdrawn,1/31/2011,2011,,1/31/2012,,PJM,CleanLight Medford Solar Project,,PSEG,burlington,,,NJ,PJM,Capacity,Cox’s Corner 13kV,4/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,5,,
AE1-045,withdrawn,7/11/2018,2018,,3/4/2019,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Minotola 12 kV I,12/31/2019,2019,Feasibility Study,Feasibility Study,Solar,Solar,,,3,,
AB1-165,withdrawn,10/30/2015,2015,,12/11/2017,,PJM,,,AEC,burlington,,,NJ,PJM,Capacity,Tabernacle 12kV,12/24/2016,2016,Facility Study,Facility Study,Solar,Solar,,,3,,
AE2-100,withdrawn,2/28/2019,2019,,8/14/2019,,PJM,,,PSEG,bergen,,,NJ,PJM,Energy,Carlstadt 13.2 kV,3/2/2020,2020,System Impact Study,System Impact Study,Solar,Solar,,,2,,
X1-006,withdrawn,2/11/2011,2011,,3/7/2012,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Phillipsburg,1/31/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W3-032,withdrawn,8/30/2010,2010,,12/24/2013,,PJM,New Village Solar Farm,,JCPL,warren,,,NJ,PJM,Capacity,Stewartsville-West Portal 34.5kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,8,,
AE2-012,withdrawn,11/9/2018,2018,,3/29/2019,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Red Oak-South River 230 kV,6/1/2023,2023,Withdrawn,Withdrawn,Gas,Gas,,,570,,
W1-126,withdrawn,4/30/2010,2010,,11/21/2012,,PJM,White Solar Farm,,JCPL,warren,,,NJ,PJM,Capacity,White,12/30/2013,2013,IA Executed,IA Executed,Solar,Solar,,,10,,
X3-086,withdrawn,10/31/2011,2011,,11/17/2011,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Lafayette,12/31/2013,2013,Withdrawn,Withdrawn,Solar,Solar,,,4,,
AG1-499,active,9/30/2020,2020,,,,PJM,Esky Solar Project,,AEC,gloucester,,,NJ,PJM,Capacity,Lambs 12.47 kV,6/1/2024,2024,System Impact Study,System Impact Study,Solar,Solar,,,10,,
W4-056,withdrawn,1/28/2011,2011,,6/1/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pittsgrove 12kV,4/15/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,2,,
T82,withdrawn,10/15/2007,2007,,7/20/2009,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Cardiff 230kV,12/31/2012,2012,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,350,,
Y1-009,withdrawn,2/21/2012,2012,,9/26/2012,,PJM,,,PSEG,mercer,,,NJ,PJM,Capacity,Yardville 13kV,11/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,4,,
AF1-169,withdrawn,9/23/2019,2019,,10/8/2019,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Kingsland 26.4 kV II,9/30/2020,2020,Withdrawn,Withdrawn,Solar,Solar,,,4,,
AA1-098,withdrawn,10/30/2014,2014,,11/2/2016,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Raritan River-Red Oak 230kV,5/30/2018,2018,System Impact Study,System Impact Study,Gas,Gas,,,560,,
AI2-213,active,3/2/2023,2023,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Allenwood-Larrabee 2 34.5 kV,3/29/2023,2023,In Progress,Feasibility Study,Solar,Solar,,,0,,
AD1-009,withdrawn,4/3/2017,2017,,6/6/2018,,PJM,Saddle Brook 480V,,PSEG,passaic,,,NJ,PJM,Energy,Saddle Brook 480 v,1/31/2020,2020,System Impact Study,System Impact Study,Gas,Gas,,,0,,
X1-118,withdrawn,4/29/2011,2011,,6/7/2011,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Hampton #2,3/31/2013,2013,Withdrawn,Withdrawn,Solar,Solar,,,4,,
AE2-314,withdrawn,3/29/2019,2019,,12/16/2019,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Cardiff 230 kV,6/30/2022,2022,Feasibility Study,Feasibility Study,Solar,Solar,,,72,,
T186,withdrawn,1/31/2008,2008,,6/19/2008,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,England,4/1/2011,2011,Feasibility Study,Feasibility Study,Offshore Wind,Offshore Wind,,,20,,
AG2-335,withdrawn,3/25/2021,2021,,4/29/2022,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Churchtown 69 kV,5/31/2023,2023,Withdrawn,Withdrawn,Battery,Battery,,,0,,
AF1-168,withdrawn,9/23/2019,2019,,10/8/2019,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Kingsland 26.4 kV I,9/30/2020,2020,Withdrawn,Withdrawn,Solar,Solar,,,4,,
W4-029,withdrawn,12/17/2010,2010,,10/31/2018,,PJM,Reeve's Station North,,PSEG,burlington,,,NJ,PJM,Capacity,Medford 13kV,12/31/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,2,,
AA2-117,withdrawn,4/28/2015,2015,,6/2/2016,,PJM,,,JCPL,sussex,,,NJ,PJM,Energy,Sussex,5/2/2016,2016,System Impact Study,System Impact Study,Battery,Battery,,,16,,
AI1-001,active,4/2/2022,2022,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Larrabee 230 kV,10/10/2029,2029,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,2100,,
AG2-043,withdrawn,11/17/2020,2020,,12/11/2020,,PJM,,,PSEG,atlantic,,,NJ,PJM,Energy,,12/31/2021,2021,Withdrawn,Withdrawn,Solar,Solar,,,0,,
AG2-422,withdrawn,3/31/2021,2021,,2/22/2022,,PJM,Burlington Energy Storage,,PSEG,atlantic,,,NJ,PJM,Energy,Bustleton 13 kV,12/12/2023,2023,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,1,,
AH2-412,active,3/10/2022,2022,,,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,TBD 69kV,12/31/2022,2022,In Progress,Feasibility Study,Solar,Solar,,,7,,
V2-010,withdrawn,6/5/2009,2009,,3/15/2013,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Stewartsville 34.5kV,6/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,10,,
X2-018,withdrawn,5/24/2011,2011,,5/8/2012,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Elk Township 12kV #2,2/28/2013,2013,System Impact Study,System Impact Study,Solar,Solar,,,10,,
K05,withdrawn,4/23/2003,2003,,,,PJM,,,AEC,ocean,,,NJ,PJM,Energy,Cedar 69kV,6/1/2003,2003,Withdrawn,Withdrawn,Gas,Gas,,,0,,
AF2-415,active,3/31/2020,2020,,,,PJM,,,PSEG,hudson,,,NJ,PJM,Capacity,Bergen 138 kV,6/1/2022,2022,System Impact Study,System Impact Study,Battery,Battery,,,150,,
W2-076,withdrawn,7/30/2010,2010,,11/15/2016,,PJM,West Amwell Mason Supply Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Capacity,Rocktown 4.8kV,5/30/2017,2017,System Impact Study,System Impact Study,Solar,Solar,,,2,,
